OmaTunniste;OmaIta;OmaPohjoinen;Kunta;siteid;aika;vuosi;kk;paiva;longitude;latitude;t_mean;t_max;t_min;rainfall;radiation;hpa;lamposumma_v;rainfall_v
1;3600012;6789324;Imatra;628;19880413;1988;4;13;3605000;6785000;-3.9;0.8;-10.3;0.0;8545.0;2.93;0.6000000000000005;99.0
1;3600012;6789324;Imatra;628;19880414;1988;4;14;3605000;6785000;-3.9;2.1;-12.7;0.0;12721.0;2.81;0.6000000000000005;99.0
1;3600012;6789324;Imatra;628;19880415;1988;4;15;3605000;6785000;-3.7;2.2;-13.1;0.0;11207.0;3.59;0.6000000000000005;99.0
1;3600012;6789324;Imatra;628;19880416;1988;4;16;3605000;6785000;3.5;8.3;-1.5;0.0;10356.0;5.36;0.6000000000000005;99.0
1;3600012;6789324;Imatra;628;19880417;1988;4;17;3605000;6785000;5.9;9.0;3.7;2.0;5987.0;5.69;1.5000000000000009;101.0
1;3600012;6789324;Imatra;628;19880418;1988;4;18;3605000;6785000;3.2;8.5;-0.6;1.0;8176.0;5.37;1.5000000000000009;102.0
1;3600012;6789324;Imatra;628;19880419;1988;4;19;3605000;6785000;1.8;7.0;-4.6;0.0;17748.0;3.44;1.5000000000000009;102.0
1;3600012;6789324;Imatra;628;19880420;1988;4;20;3605000;6785000;1.0;6.5;-6.1;6.0;16388.0;4.08;1.5000000000000009;108.0
1;3600012;6789324;Imatra;628;19880421;1988;4;21;3605000;6785000;0.4;2.7;-0.7;4.0;1094.0;5.93;1.5000000000000009;112.0
1;3600012;6789324;Imatra;628;19880422;1988;4;22;3605000;6785000;-3.9;0.5;-10.3;0.0;16866.0;3.05;1.5000000000000009;112.0
1;3600012;6789324;Imatra;628;19880423;1988;4;23;3605000;6785000;-1.6;1.7;-6.8;1.0;13947.0;2.46;1.5000000000000009;113.0
1;3600012;6789324;Imatra;628;19880424;1988;4;24;3605000;6785000;-4.5;-1.0;-5.4;4.0;5203.0;3.82;1.5000000000000009;117.0
1;3600012;6789324;Imatra;628;19880425;1988;4;25;3605000;6785000;-3.6;-1.4;-5.4;6.0;6835.0;4.15;1.5000000000000009;123.0
1;3600012;6789324;Imatra;628;19880426;1988;4;26;3605000;6785000;-3.6;-1.2;-5.0;0.0;6048.0;3.63;1.5000000000000009;123.0
1;3600012;6789324;Imatra;628;19880427;1988;4;27;3605000;6785000;-1.1;7.2;-15.1;0.0;20746.0;3.32;1.5000000000000009;123.0
1;3600012;6789324;Imatra;628;19880428;1988;4;28;3605000;6785000;4.2;7.5;-1.0;0.0;8776.0;5.45;1.5000000000000009;123.0
1;3600012;6789324;Imatra;628;19880429;1988;4;29;3605000;6785000;5.1;9.8;1.4;0.0;11951.0;6.57;1.6000000000000005;123.0
1;3600012;6789324;Imatra;628;19880430;1988;4;30;3605000;6785000;6.8;13.2;-0.8;0.0;19371.0;5.38;3.4000000000000004;123.0
1;3600012;6789324;Imatra;628;19880501;1988;5;1;3605000;6785000;7.0;12.4;2.5;0.0;15463.0;5.86;5.4;123.0
1;3600012;6789324;Imatra;628;19880502;1988;5;2;3605000;6785000;7.0;14.5;-1.8;0.0;20359.0;5.5;7.4;123.0
1;3600012;6789324;Imatra;628;19880503;1988;5;3;3605000;6785000;9.9;17.2;0.8;0.0;17059.0;7.35;12.3;123.0
1;3600012;6789324;Imatra;628;19880504;1988;5;4;3605000;6785000;11.4;17.0;5.5;2.0;20734.0;8.38;18.700000000000003;125.0
1;3600012;6789324;Imatra;628;19880505;1988;5;5;3605000;6785000;6.1;12.8;4.8;0.0;8798.0;8.31;19.800000000000004;125.0
1;3600012;6789324;Imatra;628;19880506;1988;5;6;3605000;6785000;7.2;13.4;1.4;0.0;14820.0;5.98;22.000000000000004;125.0
1;3600012;6789324;Imatra;628;19880507;1988;5;7;3605000;6785000;6.8;12.2;2.2;1.0;13429.0;7.48;23.800000000000004;126.0
1;3600012;6789324;Imatra;628;19880508;1988;5;8;3605000;6785000;7.2;13.0;0.4;0.0;21865.0;5.35;26.000000000000004;126.0
1;3600012;6789324;Imatra;628;19880509;1988;5;9;3605000;6785000;4.6;9.3;-0.8;0.0;24587.0;4.33;26.000000000000004;126.0
1;3600012;6789324;Imatra;628;19880510;1988;5;10;3605000;6785000;6.9;14.3;-0.4;0.0;23723.0;4.13;27.900000000000006;126.0
1;3600012;6789324;Imatra;628;19880511;1988;5;11;3605000;6785000;10.6;17.6;2.2;0.0;23888.0;5.35;33.50000000000001;126.0
1;3600012;6789324;Imatra;628;19880512;1988;5;12;3605000;6785000;12.7;19.3;2.6;0.0;24979.0;6.84;41.2;126.0
1;3600012;6789324;Imatra;628;19880513;1988;5;13;3605000;6785000;12.1;19.3;2.7;0.0;26326.0;6.58;48.300000000000004;126.0
1;3600012;6789324;Imatra;628;19880514;1988;5;14;3605000;6785000;11.3;16.8;4.0;0.0;23143.0;6.05;54.60000000000001;126.0
1;3600012;6789324;Imatra;628;19880515;1988;5;15;3605000;6785000;7.3;12.0;2.5;0.0;23582.0;4.33;56.900000000000006;126.0
1;3600012;6789324;Imatra;628;19880516;1988;5;16;3605000;6785000;7.8;13.3;-0.2;0.0;26924.0;5.09;59.7;126.0
1;3600012;6789324;Imatra;628;19880517;1988;5;17;3605000;6785000;11.7;17.7;3.8;0.0;27770.0;6.57;66.4;126.0
1;3600012;6789324;Imatra;628;19880518;1988;5;18;3605000;6785000;14.0;19.9;8.3;6.0;19903.0;9.94;75.4;132.0
1;3600012;6789324;Imatra;628;19880519;1988;5;19;3605000;6785000;12.8;17.0;8.2;0.0;20189.0;8.13;83.2;132.0
1;3600012;6789324;Imatra;628;19880520;1988;5;20;3605000;6785000;12.0;18.8;3.0;0.0;24236.0;6.48;90.2;132.0
1;3600012;6789324;Imatra;628;19880521;1988;5;21;3605000;6785000;15.2;21.0;6.8;0.0;21888.0;10.38;100.4;132.0
1;3600012;6789324;Imatra;628;19880522;1988;5;22;3605000;6785000;17.3;23.8;12.2;0.0;10133.0;13.6;112.7;132.0
1;3600012;6789324;Imatra;628;19880523;1988;5;23;3605000;6785000;15.0;20.6;12.0;0.0;14027.0;12.5;122.7;132.0
1;3600012;6789324;Imatra;628;19880524;1988;5;24;3605000;6785000;12.8;18.6;7.7;0.0;13226.0;10.19;130.5;132.0
1;3600012;6789324;Imatra;628;19880525;1988;5;25;3605000;6785000;12.9;16.3;11.5;0.0;15145.0;9.88;138.4;132.0
1;3600012;6789324;Imatra;628;19880526;1988;5;26;3605000;6785000;11.8;16.9;6.4;0.0;26372.0;7.97;145.20000000000002;132.0
1;3600012;6789324;Imatra;628;19880527;1988;5;27;3605000;6785000;15.4;21.9;4.8;0.0;20261.0;9.04;155.60000000000002;132.0
1;3600012;6789324;Imatra;628;19880528;1988;5;28;3605000;6785000;17.0;22.6;8.3;0.0;27438.0;9.35;167.60000000000002;132.0
1;3600012;6789324;Imatra;628;19880529;1988;5;29;3605000;6785000;19.7;26.3;10.7;0.0;28550.0;10.01;182.3;132.0
1;3600012;6789324;Imatra;628;19880530;1988;5;30;3605000;6785000;21.5;27.0;12.3;0.0;29993.0;11.44;198.8;132.0
1;3600012;6789324;Imatra;628;19880531;1988;5;31;3605000;6785000;12.9;22.8;10.1;9.0;16427.0;11.49;206.70000000000002;141.0
1;3600012;6789324;Imatra;628;19880601;1988;6;1;3605000;6785000;11.3;16.2;8.5;6.0;11777.0;11.58;213.00000000000003;147.0
1;3600012;6789324;Imatra;628;19880602;1988;6;2;3605000;6785000;8.8;13.7;6.4;0.0;15265.0;8.21;216.80000000000004;147.0
1;3600012;6789324;Imatra;628;19880603;1988;6;3;3605000;6785000;9.1;14.7;2.6;0.0;27486.0;6.08;220.90000000000003;147.0
1;3600012;6789324;Imatra;628;19880604;1988;6;4;3605000;6785000;14.1;20.4;5.8;0.0;29525.0;8.17;230.00000000000003;147.0
1;3600012;6789324;Imatra;628;19880605;1988;6;5;3605000;6785000;18.4;26.1;8.9;0.0;31042.0;14.05;243.40000000000003;147.0
1;3600012;6789324;Imatra;628;19880606;1988;6;6;3605000;6785000;22.3;28.4;15.4;0.0;25992.0;17.52;260.70000000000005;147.0
1;3600012;6789324;Imatra;628;19880607;1988;6;7;3605000;6785000;21.9;27.7;15.1;0.0;34937.0;16.24;277.6;147.0
1;3600012;6789324;Imatra;628;19880608;1988;6;8;3605000;6785000;15.9;22.3;11.6;0.0;29127.0;11.33;288.5;147.0
1;3600012;6789324;Imatra;628;19880609;1988;6;9;3605000;6785000;16.1;20.1;10.8;0.0;16358.0;10.85;299.6;147.0
1;3600012;6789324;Imatra;628;19880610;1988;6;10;3605000;6785000;13.5;18.7;9.8;0.0;20767.0;8.08;308.1;147.0
1;3600012;6789324;Imatra;628;19880611;1988;6;11;3605000;6785000;10.6;13.9;6.1;0.0;24312.0;6.43;313.70000000000005;147.0
1;3600012;6789324;Imatra;628;19880612;1988;6;12;3605000;6785000;11.0;17.9;1.7;0.0;24461.0;6.94;319.70000000000005;147.0
1;3600012;6789324;Imatra;628;19880613;1988;6;13;3605000;6785000;14.1;16.6;12.1;0.0;10433.0;12.13;328.80000000000007;147.0
1;3600012;6789324;Imatra;628;19880614;1988;6;14;3605000;6785000;14.0;18.1;9.6;0.0;17689.0;9.41;337.80000000000007;147.0
1;3600012;6789324;Imatra;628;19880615;1988;6;15;3605000;6785000;13.9;18.8;7.8;0.0;24606.0;7.9;346.70000000000005;147.0
1;3600012;6789324;Imatra;628;19880616;1988;6;16;3605000;6785000;16.5;21.8;9.2;0.0;26719.0;7.26;358.20000000000005;147.0
1;3600012;6789324;Imatra;628;19880617;1988;6;17;3605000;6785000;15.7;21.1;9.1;0.0;28200.0;8.21;368.90000000000003;147.0
1;3600012;6789324;Imatra;628;19880618;1988;6;18;3605000;6785000;12.5;18.0;11.4;6.0;5459.0;12.34;376.40000000000003;153.0
1;3600012;6789324;Imatra;628;19880619;1988;6;19;3605000;6785000;16.0;21.4;12.3;0.0;12407.0;15.51;387.40000000000003;153.0
1;3600012;6789324;Imatra;628;19880620;1988;6;20;3605000;6785000;21.0;26.8;14.5;0.0;26486.0;14.6;403.40000000000003;153.0
1;3600012;6789324;Imatra;628;19880621;1988;6;21;3605000;6785000;19.1;23.2;16.6;0.0;13249.0;17.32;417.50000000000006;153.0
1;3600012;6789324;Imatra;628;19880622;1988;6;22;3605000;6785000;20.5;26.2;14.3;0.0;24447.0;16.43;433.00000000000006;153.0
1;3600012;6789324;Imatra;628;19880623;1988;6;23;3605000;6785000;20.6;26.3;14.6;15.0;21883.0;18.19;448.6000000000001;168.0
1;3600012;6789324;Imatra;628;19880624;1988;6;24;3605000;6785000;22.6;28.0;15.5;0.0;24495.0;16.98;466.2000000000001;168.0
1;3600012;6789324;Imatra;628;19880625;1988;6;25;3605000;6785000;22.9;29.0;17.0;3.0;23640.0;18.79;484.1000000000001;171.0
1;3600012;6789324;Imatra;628;19880626;1988;6;26;3605000;6785000;22.6;28.2;16.2;0.0;26507.0;18.08;501.7000000000001;171.0
1;3600012;6789324;Imatra;628;19880627;1988;6;27;3605000;6785000;24.1;30.2;15.5;0.0;26229.0;16.83;520.8000000000001;171.0
1;3600012;6789324;Imatra;628;19880628;1988;6;28;3605000;6785000;25.1;31.6;16.4;0.0;24913.0;17.83;540.9000000000001;171.0
1;3600012;6789324;Imatra;628;19880629;1988;6;29;3605000;6785000;21.0;26.8;16.3;11.0;17688.0;19.26;556.9000000000001;182.0
1;3600012;6789324;Imatra;628;19880630;1988;6;30;3605000;6785000;23.2;27.9;17.7;0.0;28221.0;17.24;575.1000000000001;182.0
1;3600012;6789324;Imatra;628;19880701;1988;7;1;3605000;6785000;23.2;27.2;18.2;0.0;26372.0;16.3;593.3000000000002;182.0
1;3600012;6789324;Imatra;628;19880702;1988;7;2;3605000;6785000;23.7;29.2;17.1;0.0;25424.0;16.84;612.0000000000002;182.0
1;3600012;6789324;Imatra;628;19880703;1988;7;3;3605000;6785000;24.2;28.5;18.6;3.0;25576.0;18.69;631.2000000000003;185.0
1;3600012;6789324;Imatra;628;19880704;1988;7;4;3605000;6785000;21.9;26.6;19.9;30.0;15709.0;21.37;648.1000000000003;215.0
1;3600012;6789324;Imatra;628;19880705;1988;7;5;3605000;6785000;20.2;24.3;17.5;3.0;21397.0;18.44;663.3000000000003;218.0
1;3600012;6789324;Imatra;628;19880706;1988;7;6;3605000;6785000;19.1;23.7;14.2;0.0;21735.0;14.31;677.4000000000003;218.0
1;3600012;6789324;Imatra;628;19880707;1988;7;7;3605000;6785000;14.1;19.8;11.5;0.0;16754.0;12.06;686.5000000000003;218.0
1;3600012;6789324;Imatra;628;19880708;1988;7;8;3605000;6785000;13.4;17.7;10.8;2.0;17849.0;12.16;694.9000000000003;220.0
1;3600012;6789324;Imatra;628;19880709;1988;7;9;3605000;6785000;15.0;20.0;10.3;0.0;17898.0;12.74;704.9000000000003;220.0
1;3600012;6789324;Imatra;628;19880710;1988;7;10;3605000;6785000;18.4;24.5;11.7;0.0;23351.0;14.1;718.3000000000003;220.0
1;3600012;6789324;Imatra;628;19880711;1988;7;11;3605000;6785000;20.8;27.0;11.3;0.0;27528.0;12.74;734.1000000000003;220.0
1;3600012;6789324;Imatra;628;19880712;1988;7;12;3605000;6785000;21.1;27.3;12.5;0.0;25629.0;13.32;750.2000000000003;220.0
1;3600012;6789324;Imatra;628;19880713;1988;7;13;3605000;6785000;22.0;28.5;13.0;0.0;25913.0;14.87;767.2000000000003;220.0
1;3600012;6789324;Imatra;628;19880714;1988;7;14;3605000;6785000;22.4;27.7;15.1;0.0;24403.0;16.55;784.6000000000003;220.0
1;3600012;6789324;Imatra;628;19880715;1988;7;15;3605000;6785000;21.3;25.8;18.3;4.0;22403.0;18.54;800.9000000000002;224.0
1;3600012;6789324;Imatra;628;19880716;1988;7;16;3605000;6785000;22.7;29.1;18.8;0.0;16924.0;22.64;818.6000000000003;224.0
1;3600012;6789324;Imatra;628;19880717;1988;7;17;3605000;6785000;24.5;29.6;19.4;0.0;23726.0;23.12;838.1000000000003;224.0
1;3600012;6789324;Imatra;628;19880718;1988;7;18;3605000;6785000;25.7;30.8;19.9;0.0;26697.0;20.43;858.8000000000003;224.0
1;3600012;6789324;Imatra;628;19880719;1988;7;19;3605000;6785000;23.1;28.2;19.7;10.0;20951.0;19.36;876.9000000000003;234.0
1;3600012;6789324;Imatra;628;19880720;1988;7;20;3605000;6785000;21.4;26.6;15.3;1.0;23120.0;16.33;893.3000000000003;235.0
1;3600012;6789324;Imatra;628;19880721;1988;7;21;3605000;6785000;20.5;24.5;16.9;1.0;14182.0;18.4;908.8000000000003;236.0
1;3600012;6789324;Imatra;628;19880722;1988;7;22;3605000;6785000;19.9;23.6;16.3;0.0;17712.0;16.12;923.7000000000003;236.0
1;3600012;6789324;Imatra;628;19880723;1988;7;23;3605000;6785000;17.0;20.2;15.3;0.0;14835.0;15.54;935.7000000000003;236.0
1;3600012;6789324;Imatra;628;19880724;1988;7;24;3605000;6785000;18.5;23.9;12.8;0.0;22781.0;11.52;949.2000000000003;236.0
1;3600012;6789324;Imatra;628;19880725;1988;7;25;3605000;6785000;18.1;24.6;10.5;1.0;18290.0;13.14;962.3000000000003;237.0
1;3600012;6789324;Imatra;628;19880726;1988;7;26;3605000;6785000;19.8;24.8;17.1;0.0;16524.0;16.22;977.1000000000003;237.0
1;3600012;6789324;Imatra;628;19880727;1988;7;27;3605000;6785000;19.5;24.1;14.7;0.0;17939.0;14.78;991.6000000000003;237.0
1;3600012;6789324;Imatra;628;19880728;1988;7;28;3605000;6785000;17.9;22.3;11.2;2.0;18453.0;10.7;1004.5000000000002;239.0
1;3600012;6789324;Imatra;628;19880729;1988;7;29;3605000;6785000;16.5;20.3;14.0;3.0;12628.0;15.15;1016.0000000000002;242.0
1;3600012;6789324;Imatra;628;19880730;1988;7;30;3605000;6785000;16.2;20.2;13.6;4.0;12930.0;14.31;1027.2000000000003;246.0
1;3600012;6789324;Imatra;628;19880731;1988;7;31;3605000;6785000;16.3;20.3;11.8;0.0;20246.0;12.73;1038.5000000000002;246.0
1;3600012;6789324;Imatra;628;19880801;1988;8;1;3605000;6785000;14.4;18.0;12.5;3.0;15742.0;12.91;1047.9000000000003;249.0
1;3600012;6789324;Imatra;628;19880802;1988;8;2;3605000;6785000;14.8;19.6;10.4;0.0;17738.0;12.12;1057.7000000000003;249.0
1;3600012;6789324;Imatra;628;19880803;1988;8;3;3605000;6785000;13.9;18.9;8.4;5.0;14453.0;12.89;1066.6000000000004;254.0
1;3600012;6789324;Imatra;628;19880804;1988;8;4;3605000;6785000;14.2;18.0;10.7;0.0;14478.0;12.91;1075.8000000000004;254.0
1;3600012;6789324;Imatra;628;19880805;1988;8;5;3605000;6785000;14.7;18.9;11.2;0.0;14387.0;12.66;1085.5000000000005;254.0
1;3600012;6789324;Imatra;628;19880806;1988;8;6;3605000;6785000;13.5;16.7;11.4;3.0;12229.0;13.43;1094.0000000000005;257.0
1;3600012;6789324;Imatra;628;19880807;1988;8;7;3605000;6785000;13.7;17.3;9.9;2.0;12859.0;13.4;1102.7000000000005;259.0
1;3600012;6789324;Imatra;628;19880808;1988;8;8;3605000;6785000;13.9;16.5;12.5;8.0;10723.0;14.88;1111.6000000000006;267.0
1;3600012;6789324;Imatra;628;19880809;1988;8;9;3605000;6785000;15.7;20.1;13.0;3.0;13312.0;15.18;1122.3000000000006;270.0
1;3600012;6789324;Imatra;628;19880810;1988;8;10;3605000;6785000;14.3;17.0;12.5;26.0;9262.0;14.68;1131.6000000000006;296.0
1;3600012;6789324;Imatra;628;19880811;1988;8;11;3605000;6785000;15.1;18.3;13.4;0.0;12625.0;14.9;1141.7000000000005;296.0
1;3600012;6789324;Imatra;628;19880812;1988;8;12;3605000;6785000;14.6;20.0;9.0;0.0;12929.0;13.74;1151.3000000000004;296.0
1;3600012;6789324;Imatra;628;19880813;1988;8;13;3605000;6785000;16.1;20.6;12.4;5.0;12612.0;14.38;1162.4000000000003;301.0
1;3600012;6789324;Imatra;628;19880814;1988;8;14;3605000;6785000;15.2;19.7;13.3;0.0;13385.0;14.78;1172.6000000000004;301.0
1;3600012;6789324;Imatra;628;19880815;1988;8;15;3605000;6785000;15.2;18.1;13.5;0.0;9073.0;14.14;1182.8000000000004;301.0
1;3600012;6789324;Imatra;628;19880816;1988;8;16;3605000;6785000;14.3;17.3;10.9;7.0;8428.0;14.84;1192.1000000000004;308.0
1;3600012;6789324;Imatra;628;19880817;1988;8;17;3605000;6785000;14.8;17.2;13.2;2.0;10772.0;14.96;1201.9000000000003;310.0
1;3600012;6789324;Imatra;628;19880818;1988;8;18;3605000;6785000;11.2;14.6;10.5;0.0;7168.0;9.89;1208.1000000000004;310.0
1;3600012;6789324;Imatra;628;19880819;1988;8;19;3605000;6785000;10.5;14.5;4.9;0.0;8734.0;9.2;1213.6000000000004;310.0
1;3600012;6789324;Imatra;628;19880820;1988;8;20;3605000;6785000;13.6;16.6;10.6;1.0;8066.0;11.9;1222.2000000000003;311.0
1;3600012;6789324;Imatra;628;19880821;1988;8;21;3605000;6785000;14.6;17.1;13.2;2.0;6264.0;15.96;1231.8000000000002;313.0
1;3600012;6789324;Imatra;628;19880822;1988;8;22;3605000;6785000;15.7;19.1;13.5;0.0;12282.0;14.29;1242.5000000000002;313.0
1;3600012;6789324;Imatra;628;19880823;1988;8;23;3605000;6785000;14.9;17.5;12.6;3.0;6053.0;15.14;1252.4000000000003;316.0
1;3600012;6789324;Imatra;628;19880824;1988;8;24;3605000;6785000;15.7;18.4;14.7;14.0;5899.0;16.31;1263.1000000000004;330.0
1;3600012;6789324;Imatra;628;19880825;1988;8;25;3605000;6785000;15.2;17.9;12.5;0.0;6714.0;16.21;1273.3000000000004;330.0
1;3600012;6789324;Imatra;628;19880826;1988;8;26;3605000;6785000;15.5;17.5;13.0;0.0;6564.0;16.59;1283.8000000000004;330.0
1;3600012;6789324;Imatra;628;19880827;1988;8;27;3605000;6785000;15.9;17.4;14.5;1.0;3454.0;17.14;1294.7000000000005;331.0
1;3600012;6789324;Imatra;628;19880828;1988;8;28;3605000;6785000;15.8;17.1;15.1;0.0;3392.0;15.15;1305.5000000000005;331.0
1;3600012;6789324;Imatra;628;19880829;1988;8;29;3605000;6785000;11.9;15.4;9.3;0.0;8475.0;10.09;1312.4000000000005;331.0
1;3600012;6789324;Imatra;628;19880830;1988;8;30;3605000;6785000;11.2;16.6;3.5;1.0;12732.0;10.88;1318.6000000000006;332.0
1;3600012;6789324;Imatra;628;19880831;1988;8;31;3605000;6785000;11.4;13.0;10.4;3.0;4360.0;12.17;1325.0000000000007;335.0
1;3600012;6789324;Imatra;628;19880901;1988;9;1;3605000;6785000;11.5;13.2;9.8;9.0;4626.0;12.58;1331.5000000000007;344.0
1;3600012;6789324;Imatra;628;19880902;1988;9;2;3605000;6785000;13.3;16.9;10.9;0.0;8631.0;13.23;1339.8000000000006;344.0
1;3600012;6789324;Imatra;628;19880903;1988;9;3;3605000;6785000;15.6;21.3;10.9;0.0;15605.0;13.06;1350.4000000000005;344.0
1;3600012;6789324;Imatra;628;19880904;1988;9;4;3605000;6785000;16.0;21.1;12.1;0.0;10507.0;15.14;1361.4000000000005;344.0
1;3600012;6789324;Imatra;628;19880905;1988;9;5;3605000;6785000;16.6;21.3;13.1;4.0;6658.0;15.19;1373.0000000000005;348.0
1;3600012;6789324;Imatra;628;19880906;1988;9;6;3605000;6785000;15.0;18.9;12.8;0.0;10828.0;12.82;1383.0000000000005;348.0
1;3600012;6789324;Imatra;628;19880907;1988;9;7;3605000;6785000;14.5;18.7;11.8;0.0;9068.0;12.78;1392.5000000000005;348.0
1;3600012;6789324;Imatra;628;19880908;1988;9;8;3605000;6785000;13.1;18.8;9.0;0.0;12053.0;11.07;1400.6000000000004;348.0
1;3600012;6789324;Imatra;628;19880909;1988;9;9;3605000;6785000;11.0;18.0;3.5;0.0;10690.0;9.22;1406.6000000000004;348.0
1;3600012;6789324;Imatra;628;19880910;1988;9;10;3605000;6785000;12.6;18.7;4.7;0.0;12323.0;11.2;1414.2000000000003;348.0
1;3600012;6789324;Imatra;628;19880911;1988;9;11;3605000;6785000;13.1;17.1;10.1;0.0;8353.0;11.85;1422.3000000000002;348.0
1;3600012;6789324;Imatra;628;19880912;1988;9;12;3605000;6785000;10.7;14.4;5.3;14.0;6494.0;11.46;1428.0000000000002;362.0
1;3600012;6789324;Imatra;628;19880913;1988;9;13;3605000;6785000;9.5;11.7;8.3;6.0;4943.0;10.78;1432.5000000000002;368.0
1;3600012;6789324;Imatra;628;19880914;1988;9;14;3605000;6785000;6.7;11.2;3.2;0.0;10871.0;7.15;1434.2000000000003;368.0
1;3600012;6789324;Imatra;628;19880915;1988;9;15;3605000;6785000;6.9;11.7;-1.3;1.0;5475.0;8.32;1436.1000000000004;369.0
1;3600012;6789324;Imatra;628;19880916;1988;9;16;3605000;6785000;12.1;15.2;9.3;0.0;8504.0;10.73;1443.2000000000003;369.0
1;3600012;6789324;Imatra;628;19880917;1988;9;17;3605000;6785000;7.3;10.4;2.6;7.0;5012.0;8.38;1445.5000000000002;376.0
1;3600012;6789324;Imatra;628;19880918;1988;9;18;3605000;6785000;7.0;8.4;5.5;0.0;5546.0;8.4;1447.5000000000002;376.0
1;3600012;6789324;Imatra;628;19880919;1988;9;19;3605000;6785000;4.9;7.7;2.1;0.0;6729.0;6.71;1447.5000000000002;376.0
1;3600012;6789324;Imatra;628;19880920;1988;9;20;3605000;6785000;7.4;13.2;-0.3;4.0;4562.0;9.02;1449.9000000000003;380.0
1;3600012;6789324;Imatra;628;19880921;1988;9;21;3605000;6785000;7.5;10.1;4.4;0.0;8147.0;6.44;1452.4000000000003;380.0
1;3600012;6789324;Imatra;628;19880922;1988;9;22;3605000;6785000;5.3;10.6;-0.2;0.0;10729.0;6.48;1452.7000000000003;380.0
1;3600012;6789324;Imatra;628;19880923;1988;9;23;3605000;6785000;9.1;11.8;4.2;1.0;3943.0;10.65;1456.8000000000002;381.0
1;3600012;6789324;Imatra;628;19880924;1988;9;24;3605000;6785000;10.8;12.6;9.3;7.0;3137.0;11.42;1462.6000000000001;388.0
1;3600012;6789324;Imatra;628;19880925;1988;9;25;3605000;6785000;10.4;11.7;9.1;8.0;4039.0;11.2;1468.0000000000002;396.0
1;3600012;6789324;Imatra;628;19880926;1988;9;26;3605000;6785000;11.1;15.0;8.3;7.0;8895.0;10.55;1474.1000000000001;403.0
1;3600012;6789324;Imatra;628;19880927;1988;9;27;3605000;6785000;10.3;12.1;8.4;4.0;4414.0;10.49;1479.4;407.0
1;3600012;6789324;Imatra;628;19880928;1988;9;28;3605000;6785000;9.6;12.7;5.2;10.0;6572.0;10.36;1484.0;417.0
1;3600012;6789324;Imatra;628;19880929;1988;9;29;3605000;6785000;12.9;14.3;10.4;8.0;2932.0;13.03;1491.9;425.0
1;3600012;6789324;Imatra;628;19880930;1988;9;30;3605000;6785000;10.5;13.1;8.8;0.0;5102.0;9.57;1497.4;425.0
1;3600012;6789324;Imatra;628;19881001;1988;10;1;3605000;6785000;6.8;9.8;4.4;0.0;7603.0;6.76;1499.2;425.0
1;3600012;6789324;Imatra;628;19881002;1988;10;2;3605000;6785000;6.5;10.4;1.4;0.0;3121.0;7.93;1500.7;425.0
1;3600012;6789324;Imatra;628;19881003;1988;10;3;3605000;6785000;8.9;10.1;7.0;0.0;2366.0;9.52;1504.6000000000001;425.0
1;3600012;6789324;Imatra;628;19881004;1988;10;4;3605000;6785000;9.9;12.6;7.4;0.0;5807.0;9.54;1509.5000000000002;425.0
1;3600012;6789324;Imatra;628;19881005;1988;10;5;3605000;6785000;9.5;11.7;8.0;0.0;3261.0;10.59;1514.0000000000002;425.0
1;3600012;6789324;Imatra;628;19881006;1988;10;6;3605000;6785000;9.5;14.8;5.5;0.0;8594.0;8.8;1518.5000000000002;425.0
1;3600012;6789324;Imatra;628;19881007;1988;10;7;3605000;6785000;9.2;12.5;6.0;4.0;4377.0;9.62;1522.7000000000003;429.0
1;3600012;6789324;Imatra;628;19881008;1988;10;8;3605000;6785000;9.1;11.3;7.8;0.0;3009.0;10.03;1526.8000000000002;429.0
1;3600012;6789324;Imatra;628;19881009;1988;10;9;3605000;6785000;8.3;10.7;6.2;8.0;3918.0;10.05;1530.1000000000001;437.0
1;3600012;6789324;Imatra;628;19881010;1988;10;10;3605000;6785000;9.9;10.9;8.6;6.0;2420.0;11.01;1535.0000000000002;443.0
1;3600012;6789324;Imatra;628;19881011;1988;10;11;3605000;6785000;6.6;11.1;4.4;0.0;2039.0;8.09;1536.6000000000001;443.0
1;3600012;6789324;Imatra;628;19881012;1988;10;12;3605000;6785000;1.1;6.4;-1.9;0.0;6422.0;4.9;1536.6000000000001;443.0
1;3600012;6789324;Imatra;628;19881013;1988;10;13;3605000;6785000;3.5;9.8;-1.3;0.0;6626.0;5.67;1536.6000000000001;443.0
1;3600012;6789324;Imatra;628;19881014;1988;10;14;3605000;6785000;6.4;9.6;2.4;1.0;3488.0;8.57;1538.0000000000002;444.0
1;3600012;6789324;Imatra;628;19881015;1988;10;15;3605000;6785000;8.8;10.4;7.7;0.0;2857.0;9.97;1541.8000000000002;444.0
1;3600012;6789324;Imatra;628;19881016;1988;10;16;3605000;6785000;5.2;10.8;2.1;0.0;5695.0;7.58;1542.0000000000002;444.0
1;3600012;6789324;Imatra;628;19881017;1988;10;17;3605000;6785000;6.5;11.5;1.5;0.0;4701.0;8.38;1543.5000000000002;444.0
1;3600012;6789324;Imatra;628;19881018;1988;10;18;3605000;6785000;4.9;7.4;2.2;0.0;2590.0;7.59;1543.5000000000002;444.0
